,Lat,Lon
65,12.976412761801127,77.57831715117823
66,12.97372095717769,77.58448889848819
67,12.98748331979852,77.59573643176694
68,12.989807302442395,77.58038150617097
69,12.963161316053133,77.59534464449365
70,12.969664309169456,77.57364265402984
71,12.972617265908038,77.59974817794297
72,12.963931116106334,77.57511167839017
73,12.98301623959448,77.59688578416738
74,12.964947442538554,77.5683654464094
75,12.980901616174165,77.57739551834862
76,12.950565285627826,77.59679416266212
77,12.986964347997057,77.58090764504685
78,12.969897868480848,77.58377195570216
79,12.964622467149226,77.56330941923794
80,12.991011195695608,77.56648538045177
81,12.978663855508247,77.56802577768363
82,12.960360171882083,77.57215034939095
83,12.972328550884901,77.57128963188622
84,12.971182302631124,77.56956038680885
85,12.994299233401255,77.57309092709525
86,12.979594411963708,77.58049604132721
87,12.986095875241196,77.57422104739943
88,12.97614656590872,77.58345067975314
89,12.965253005671569,77.60165733069344
90,12.953992411031345,77.5788615694774
91,12.974574920709927,77.5806137613776
92,12.982062389610633,77.58311144436281
93,12.969957136178516,77.57602748134696
94,12.981725617196101,77.58658889187402
95,12.970088019059293,77.58038267994245
96,12.949608244871515,77.57120421714927
97,12.97210601483528,77.56588665236734
98,12.960006908663349,77.5736605021472
99,12.973132154332232,77.5881288263865
100,12.986238789224796,77.589182570582
101,12.971459384090966,77.60498110855808
102,12.97130205432666,77.58532128738155
103,12.969845849274021,77.58057087842323
104,12.979024402100283,77.5891241140308
105,12.976497550266126,77.58134788982822
106,12.964028905729032,77.5803881831272
107,12.968535022241902,77.58256256082261
108,12.967347658146721,77.58475291439667
109,12.972737376814129,77.59331844535755
110,12.962544056951,77.582439760204
111,12.976590783207673,77.59223429224392
112,12.972964874780683,77.56976232175816
113,12.976802196283826,77.56081875637352
114,12.978205215919472,77.58036015007795
115,12.975251870214676,77.59739473536142
116,12.988173328372497,77.56512387762263
117,12.990637799659005,77.5684686419631
118,12.962463386020517,77.58591614115272
119,12.974547800379304,77.59065408608417
120,12.977659674729697,77.5908820111609
121,12.983556735209747,77.57169170422246
122,12.965345465027003,77.5979055393016
123,12.968688229501634,77.58921223758543
124,12.975297274777386,77.59517022074583
125,12.971084812918445,77.57742807007624
126,12.975972099004249,77.56841486097017
127,12.971940296478113,77.58332010536898
128,12.990868681474941,77.58352661775983
129,12.974936876506126,77.58201021063907
130,13.006339196695786,77.58834131656204
131,12.986006948613962,77.58294792225207
132,12.989069783647917,77.57849147000124
133,12.988049383356987,77.57029621251212
134,12.972078072663624,77.58880540433945
135,12.982559854817513,77.57299401687386
136,12.953722313702427,77.5755980748648
137,12.95840207154367,77.5684729697166
138,12.980903868155425,77.58485978649125
139,12.968079296642271,77.5710400948526
140,12.964569970433114,77.5948506273341
141,12.976600115264217,77.59313027477512
142,12.972946912907755,77.57391204379412
143,12.98564271614256,77.59760909303745
144,12.99119871802113,77.58301775272821
145,12.957101562794005,77.59323178455598
146,12.967016105533036,77.58957007602764
147,12.9697113697104,77.60768284828721
148,12.957696147312433,77.58057184244223
149,12.96286746549565,77.59473181564255
150,12.993041546500464,77.57361747260146
151,12.99379263126179,77.5749530777185
152,12.968497950008539,77.59163383447363
153,12.957743963079642,77.58034122697886
154,12.968537792491333,77.5826039847206
155,12.956360301475826,77.58670075974963
156,12.963072701605498,77.57787732388084
157,12.988971861893349,77.5691426969159
158,12.968461880828425,77.57931488908164
159,12.971242585016753,77.5703507025005
160,12.977804314443205,77.57312331823883
161,12.980551787649553,77.5883335403824
162,12.974695169925338,77.56510882744855
163,12.970583289065228,77.57328249692358
164,12.989424856983202,77.57368272569235
165,13.000928553645688,77.57389913525596
166,12.961282493244717,77.5942424838801
167,12.978054652581267,77.58746774962869
168,12.96761377744492,77.56925710448277
169,12.973967740576715,77.57089799059638
170,12.9753765041135,77.58049040989665
171,12.977531167784973,77.59236050973587
172,12.950856682284856,77.57967683759608
173,12.958516394161954,77.59060910025997
174,12.962273702866998,77.58623547307003
175,12.966650226805202,77.5766596435378
176,12.959647281463361,77.58834432238477
177,12.959402467896782,77.58159769236183
178,12.965198204356758,77.57801241189534
179,12.963664160650014,77.58120182133672
180,12.964352547316148,77.58070938807387
181,12.967506546598418,77.57732895959369
182,12.976842883489898,77.59968500408904
183,12.973609702726009,77.59013717664811
184,12.983070273544406,77.59349132470837
185,12.962189857746452,77.55689819421053
186,12.978347507087411,77.58739740593504
187,12.974005726487697,77.5802162304148
188,12.997395837026387,77.57639493232276
189,12.985111136064603,77.5713231339393
190,12.969992914556077,77.56692954657527
191,12.978349101753267,77.5787387144574
192,12.971845246242836,77.58216392818356
193,12.96912207342739,77.57631599547115
194,12.965141937020311,77.58424372866335
195,12.966765079542235,77.59709721808497
196,12.944783980804932,77.56010548758773
197,12.985800616106705,77.58313992920702
198,12.968673689888254,77.56331855042357
199,12.973707088667082,77.58562863576171
200,12.977284104848831,77.5792725206055
201,12.971642659567513,77.58022866586224
202,12.980624180074628,77.56640889359682
203,12.972767367932239,77.59287056126009
204,12.962407656645627,77.56180165412498
205,12.976569869209296,77.58495773065442
206,12.968334728356702,77.57908956184131
207,12.977046102233635,77.57321089919768
208,12.974285497559276,77.57038771173478
209,12.949762761182443,77.56854714205137
210,12.955836108286904,77.59077571464996
211,12.978443273080293,77.6004979584429
212,12.970367106300158,77.58092897048361
213,12.963898908363712,77.59075366901473
214,12.962590996936319,77.59603781566031
215,12.96741615663798,77.59249799936862
216,12.974690694084584,77.5837707798225
217,12.9836772529542,77.57486283256753
218,12.988192028968733,77.59636720414383
219,12.97178116395827,77.57744994806531
220,12.982010997143181,77.58942012925449
221,12.971160252509229,77.58212217897372
222,12.958816199320571,77.57205363096155
223,12.973379611704544,77.57247558581197
224,12.965149657898388,77.57720649874713
225,12.969376108570652,77.57237550912862
226,12.948364118321093,77.57026558154686
227,12.965748990745036,77.59522746468598
228,12.960167811520131,77.59103638004856
229,12.984247380476122,77.57956467589698
230,12.962733862502256,77.572118982894
231,12.971713590100912,77.59085877773794
232,12.96385157554224,77.57383699367624
233,12.9844134177406,77.59118139370787
234,12.98232158545202,77.59606276316961
235,12.978365223018738,77.57113110249007
236,12.97515934321553,77.58516544197091
237,12.970238689595266,77.57217230511306
238,12.982634417438685,77.59532176548733
239,12.990579565208638,77.57726851692856
240,12.973337094303732,77.58601436247007
241,12.978532187962632,77.58903939359384
242,12.966727453467604,77.56076201069853
243,12.983674026121156,77.56183444278791
244,12.97052925700612,77.5732077728363
245,12.970606407919124,77.5845138431147
246,12.975205364312718,77.56672895036772
247,12.975902561524377,77.5806036779381
248,12.972240608972916,77.56863639814648
249,12.98764821978188,77.58501282971362
250,12.977042470539264,77.58057810856876
251,12.956887527906161,77.57542464272753
252,12.974292292589894,77.57828841180702
253,12.9908776411332,77.58079364689817
254,12.96264677332291,77.57780473361248
255,12.96809218471712,77.57489007785736
256,12.971684685429375,77.59320540194778
257,12.971251678956493,77.57834129871232
258,12.97544992180499,77.58833977134475
259,12.958148236400499,77.583826779205
260,12.978770130170249,77.5825741417071
261,12.983512197888468,77.57000327569405
262,12.966691017401585,77.59158805681761
263,12.969139466192587,77.57990058132849
264,12.98255407348678,77.5849414092734
265,12.97332464923682,77.57661455449535
266,12.977707615279252,77.58538666005272
267,12.959127665354897,77.5759663195874
268,12.971898638200175,77.57794911345968
269,12.973240784385489,77.58372978980739
270,12.975186456769187,77.57253554510969
271,12.958695415664556,77.58529862144685
272,12.973282739550585,77.57871254696043
273,12.980109744228224,77.58238958279384
274,12.974974934504633,77.57988967308738
275,12.977574365272538,77.57995487929459
276,12.986341943344456,77.56841905237927
277,12.97749329791488,77.59373974955011
278,12.96587172433986,77.56754398016292
279,12.976061216924125,77.5803840679051
280,12.965778160968535,77.57130780818133
281,12.965484056990102,77.58363773058376
282,12.973051664286805,77.56865671357966
283,12.975006174415205,77.59185303475375
284,12.976696758531125,77.56738938084231
285,12.980627446662929,77.58245840834141
286,12.986619642127962,77.56331487650868
287,12.958538705101473,77.56570734924658
288,12.973481805922225,77.57611570697946
289,12.96195067559081,77.59645119131325
290,12.962085199781821,77.56958453564306
291,12.965703919429952,77.57416353797473
292,12.969880133871055,77.58058365554992
293,12.97337390842491,77.5700843141967
294,12.95165354504003,77.59458706345882
295,12.980065661115743,77.57693523692775
296,12.966629488639667,77.57816937442398
297,12.961675958372105,77.58499921873361
298,12.96840627802179,77.5895746995926
299,12.983642789154771,77.58323016781894
300,12.970735363759573,77.57865116232566
301,12.991594380940356,77.5759284705645
302,12.978270144577737,77.58558717381325
303,12.981474640122062,77.59091819370684
304,12.973349240889515,77.59246029941116
305,12.965205080479302,77.59082773780938
306,12.97027450522834,77.56370805088929
307,12.980083153028223,77.56758087973496
308,12.964376527862418,77.5762819016329
309,12.969443394616212,77.5994451312755
310,12.9592044348645,77.5757429569586
311,12.9740847901445,77.57099888296577
312,12.970698111267046,77.57743623866912
313,12.956924843430505,77.57319590187304
314,12.97438711641599,77.57721712341197
315,12.975272381853,77.57523936907343
316,12.988433859513737,77.58533662545098
317,12.976151969986203,77.59183207304189
318,12.974760062364085,77.54958202511324
319,12.970588283932175,77.57715076059438
320,12.982521904078348,77.59276285349274
321,12.98083023712553,77.57270073126433
322,12.98326586682734,77.587362591738
323,12.975801397227249,77.59090722085081
324,12.957129217002477,77.58505223355692
325,12.997781136166877,77.57148622081152
326,12.981062228643976,77.58682792088273
327,12.992634874638554,77.56796849473731
328,12.982003383675256,77.57289888105745
329,12.988877840846028,77.58532159575543
330,12.956743622300474,77.57675291372331
331,12.968573933486978,77.57063764206481
332,12.971364221044002,77.57001705838934
333,12.970619709470968,77.57260131962283
334,12.956681028528783,77.58095661528597
335,12.97268841123587,77.5737756425709
336,12.984486885456826,77.57085241272344
337,12.970783974261744,77.5745831015633
338,12.962679863438423,77.59077011020624
339,12.949551888507884,77.57364675611569
340,12.968398106431891,77.58156457658124
341,12.970629370987556,77.58320257321758
342,12.959539776177477,77.57064784453395
343,12.977388572331183,77.57249318938904
344,12.98801781552151,77.58400328481602
345,12.984451203129764,77.58624701851006
346,12.94753437484709,77.56476327678965
347,12.963372165518848,77.58220053530971
348,12.980549789075502,77.57960409993836
349,12.958003326749058,77.5751305839788
350,12.971812457990852,77.57863704187461
351,12.974370446189276,77.57602336489893
352,12.967749509292126,77.56893173867589
353,12.986743811115975,77.60195685360324
354,13.002776845831926,77.59580372059158
355,12.984378991403208,77.58136225918079
356,12.97230049662548,77.56796973894576
357,12.970411728871206,77.59181460918418
358,12.973358193837965,77.5803561412413
359,12.9638430043573,77.5545840364735
360,12.970991109847464,77.57255089216068
361,12.981679010497615,77.5818599504229
362,12.978087123964405,77.57745509644491
363,12.9952078166013,77.58486682244413
364,12.971543702280261,77.5713093079303
365,12.988325420555292,77.5738437541739
366,12.968977460837388,77.57537012353956
367,12.990578029938552,77.57678220564755
368,12.97304168240221,77.5870248054201
369,12.97926103518701,77.58960603008153
370,12.973953718953927,77.5742016140734
371,12.970130397743288,77.5727720459558
372,13.001164970382446,77.5792887515237
373,12.973203411573195,77.57254031306776
374,12.969683409728487,77.5929913962934
375,12.972086937289562,77.59555247985966
376,12.959981226632097,77.5713002435446
377,12.982457600501748,77.58007804595388
378,12.9623908302117,77.57236165458677
379,12.986926052169704,77.5771438243434
380,12.954763560586429,77.60376634280843
381,12.982303730288413,77.57454854653069
382,12.98138863207496,77.57702615192231
383,12.983184152358564,77.57758007363014
384,12.969615334572323,77.57086447302537
385,12.958627559926022,77.56494342703137
386,12.971726717948902,77.5753627563708
387,12.96374576523822,77.5828115365539
388,12.975283183997302,77.5921359451182
389,12.976127452351795,77.56835058114706
390,12.96559687295325,77.58690564570476
391,12.973618462259099,77.57487802240007
392,12.995021654276755,77.5699369910192
393,12.975802384447018,77.57339091092726
394,12.977668790562092,77.58114119067228
395,12.971294686712284,77.58683768193679
396,12.964039182882097,77.56833524053297
397,12.979327867127864,77.59234264296701
398,12.982993658439888,77.58407859505175
399,12.958085725708441,77.58377463297376
400,12.981586768558175,77.58851603524117
401,12.972822041822116,77.59918055047883
402,12.970356092419946,77.59595599482145
403,12.961751171917886,77.58229298633384
404,12.983431472529205,77.58409171703403
405,12.962853880418287,77.5770849092904
406,12.988565621363707,77.57713588800114
407,12.983875310286908,77.57496257802673
408,12.973421385801121,77.5680672770728
409,12.98644996086631,77.57821520752287
410,12.979720903183148,77.58720319830171
411,12.965412897291543,77.58688755761331
412,12.970779049947668,77.59289480476306
413,12.97379746199419,77.579275426448
414,12.984572989166697,77.57318502253695
415,12.982544601665873,77.5680662931878
416,12.95708781399629,77.58288624434259
417,12.980703713196954,77.56875568420229
418,12.971467495372373,77.58323219242074
419,12.977668245802372,77.58135933636423
420,12.976463251859714,77.57109721691705
421,12.963452299342874,77.58864623183985
422,12.981096103580274,77.57872444685997
423,12.975284354368842,77.58361729393931
424,12.960033353807525,77.57993349146017
425,12.969616985560439,77.58305801795417
426,12.97279679873025,77.56586197192262
427,12.975967886049668,77.5949922882043
428,12.965896973543725,77.5803575225179
429,12.97857921145053,77.57760228215683
430,12.977885030497944,77.57660486606174
431,12.959901927840857,77.60462949770576
432,12.972023797184127,77.56526774294944
433,12.969389981794476,77.57546323226235
434,12.986081404552404,77.57554862341917
435,12.96416230742315,77.58712837407789
436,12.960779554246987,77.57901932140328
437,12.984387537671022,77.55860629371465
438,12.981789580962076,77.57013540540251
439,12.97532712790635,77.57787988483223
440,12.959277590435354,77.58666107188594
441,12.966390446186177,77.58417068032108
442,12.966517811121651,77.60093858310688
443,13.005809031407479,77.57722775870549
444,12.959249734740123,77.58695479340743
445,12.975633061472982,77.57569351008239
446,12.969683275722458,77.58567365698268
447,12.976161342871535,77.57846415541388
448,12.977115989153939,77.58859794378048
449,12.97772389753719,77.56589074102868
450,12.95776453196097,77.57195936958573
451,12.982703407513638,77.58437090037864
452,12.968768372499992,77.58277155375049
453,12.965643230067837,77.58941401762245
454,12.970223818936573,77.56467415228887
455,12.973940355802121,77.56533624650089
456,12.966169593092998,77.5895470028696
457,12.971306167315147,77.57968777999683
458,12.973624857049689,77.59373933201435
459,12.959045885650774,77.56863474501598
460,12.971257764145186,77.59012043619704
461,12.97532248386296,77.5740368389436
462,12.97601686394661,77.59012886167993
463,12.96260550405994,77.58378834366673
464,12.9563543011637,77.59641238798952
465,12.989546759949835,77.58190141614212
466,12.959829645579756,77.5470962963298
467,12.964577769388129,77.57505716975217
468,12.992969950025259,77.58673032104022
469,12.965127050942334,77.56953121903325
470,12.979861511575304,77.55747470749253
471,12.981746094307345,77.56780220438114
472,12.98077522013034,77.5797318097348
473,12.98362194109041,77.59443443384804
474,12.972168612257686,77.58503362200787
475,12.971997284960896,77.57094724015852
476,12.982426701966274,77.58163176479371
477,12.970339059056869,77.57853582176048
478,12.967383155324354,77.56868615976111
479,12.984694364994036,77.58606898666525
480,12.965191192412796,77.57744548540218
481,12.991905284608904,77.5766476799596
482,12.972317865458656,77.57468785685144
483,12.98160558087145,77.567015099282
484,12.974484730923693,77.59197952527057
485,12.97829367962449,77.57191391786252
486,12.957438500019027,77.5735362783885
487,12.957477857480935,77.60126294603938
488,12.978353228605087,77.5822331328906
489,12.979380020265104,77.57816321854536
490,12.988211272002337,77.59347546121421
491,12.970924166182948,77.57920434898949
492,12.964347642397342,77.57731396673677
493,12.971683477625184,77.56504702250919
494,12.962290533186845,77.5813533666712
495,12.948692654958478,77.58117731321501
496,12.968163166899588,77.58714639914989
497,12.966310334745504,77.57067625971115
498,12.975527188547192,77.58280655658882
499,12.980577355765822,77.5739422659402
500,12.965122414880264,77.57822165101028
501,12.969292439829925,77.57913938917875
502,12.957828262895378,77.58943016121371
503,12.973216105087348,77.57566782403141
504,12.972360960220026,77.5689879189756
505,12.961716186282118,77.58787173312993
506,12.962555208296715,77.58038445751971
507,12.973378690248307,77.57189641773455
508,12.983036941093864,77.5806608717475
509,12.958754226599131,77.59639405668804
510,12.965984632721952,77.57200620410491
511,12.971071637664767,77.57086183116964
512,12.963734818559415,77.57557856636475
513,12.975584806996217,77.58546334150455
514,12.97739400744948,77.57814720268092
515,12.955178048232208,77.57707854886694
516,12.96720518288428,77.57681903040127
517,12.971551738256183,77.59370543194872
518,12.9808797676913,77.58954431649103
519,12.968694465996952,77.58038741694145
520,12.970381272446154,77.56922426046663
521,12.96367002876292,77.59451268500396
522,12.979946015394967,77.56918937203218
523,12.987639794946928,77.5809927749467
524,12.969402575717798,77.56907144919309
525,12.980796162651021,77.59258568584447
526,12.98074894365088,77.57270528184173
527,12.98622884559545,77.59478545332253
528,12.981759666739068,77.58114735275169
529,12.968909604618824,77.56150298090243
530,12.968725880072801,77.59468627580563
531,12.989456071869423,77.58058296395474
532,12.972685214070772,77.57617823325765
533,12.987927794556537,77.57410825428103
534,12.971052877116461,77.5673551972405
535,12.989222586055462,77.5884094966938
536,12.951630515789764,77.59779264220505
537,12.963670524241795,77.58237749000176
538,12.97940531213865,77.58691130525365
539,12.965951162509903,77.58776031427321
540,12.956168770227391,77.58260540540881
541,12.976926032280733,77.57566882608523
542,12.963549132385939,77.57012039348521
543,12.976917225669307,77.57745367126446
544,12.979771724811659,77.58946181828799
545,12.963233897339059,77.58660968671875
546,12.97538831954183,77.59408751378922
547,12.965991413578667,77.59591824423389
548,12.980981199509085,77.56754008690358
549,12.965205880265675,77.58479860586668
550,12.998692558399224,77.57451858271617
551,12.973820779430074,77.57123949484271
552,12.965081024007368,77.59390347919854
553,12.978862304513278,77.5713586579038
554,12.964922784181779,77.59208035455393
555,12.968154601476915,77.56651655047808
556,12.971689705085401,77.5808270140884
557,12.984988500895174,77.57043312664288
558,12.963686713052473,77.57992034649581
559,12.969008091920482,77.57975730228847
560,12.969618880130154,77.58066905576408
561,12.964826608633954,77.58376049766436
562,12.973087215065194,77.56278850997887
563,12.990508916906622,77.57439369164598
564,12.971515098229712,77.57175370304218
565,12.984413427130164,77.5870562944914
566,12.982726789033498,77.55826179304378
567,12.959873806589735,77.57781325109637
568,12.973012152635942,77.58125050329737
569,12.983182308592317,77.59500936845201
570,12.961854905926351,77.58947578215228
571,12.961832695779806,77.5977322297231
572,12.981496911234837,77.56797831340768
573,12.967667564137491,77.59453694478877
574,12.979714108106048,77.57140295873846
575,12.960731026419417,77.57980016055407
576,12.980029584930993,77.566464774687
577,12.970384564633386,77.56561905526966
578,12.977774871554777,77.56332444745401
579,12.963373247759492,77.59155569897877
580,12.967837767960958,77.58673301744771
581,12.961311232335042,77.58803463110402
582,12.96502861307578,77.5794885547101
583,12.969949409683105,77.56873247462275
584,12.965936816640667,77.58277742180998
585,12.976299529618492,77.57255948518255
586,12.979285343380045,77.59114055999933
587,12.958255944641815,77.57522774104207
588,12.953767745790627,77.58099861725375
589,12.962857951419608,77.57449463233701
590,12.965154831006016,77.56379964396692
591,12.96933507437079,77.59110946330316
592,12.962747059371987,77.5807252292862
593,12.968399472212374,77.59687290277395
594,12.96072092752872,77.57718479898763
595,12.959745067486063,77.56700214415287
596,12.962044471350787,77.57817134905521
597,12.975355686256258,77.58496840133455
598,12.981995569083793,77.56993136012225
599,12.960230995645386,77.58554827881217
600,12.96598043812844,77.58813176481618
601,12.975786581949501,77.58235099152083
602,12.96343581899821,77.58106328190048
603,12.980384066828417,77.58436805252082
604,12.974218040598712,77.5801038208247
605,12.95743121209718,77.56147314582404
606,12.966096496803324,77.58822006337535
607,12.984887471526386,77.57886431940229
608,12.986125847714185,77.57836209620298
609,12.979946604799775,77.58587825256163
610,12.96123300203077,77.58958869473426
611,12.966229598524567,77.58772312694269
612,12.952479941121856,77.57750235050543
613,12.970895986889046,77.5967802986646
614,12.968583978303563,77.58247729457888
615,12.969976041006523,77.58675382049901
616,12.946147659398807,77.5780989933499
617,12.968238612989339,77.58373264660185
618,12.985743101214544,77.5789202098628
619,12.962791733716362,77.5934659278465
620,12.973557574698926,77.56903928026618
621,12.976528816503082,77.58979435693625
622,12.957656036323046,77.59196384145397
623,12.964205885199759,77.5847122125527
624,12.960276933828679,77.58103484686666
625,12.950741207508557,77.5643160787336
626,12.971407947205,77.58868316071562
627,12.978850602078722,77.59630242123983
628,12.96201734301764,77.57863913181681
629,12.963356961528286,77.58188421988316
630,12.989682672073513,77.59482274191627
631,12.990719011319232,77.58811700315368
632,12.972563202646212,77.58418721277732
633,12.979214187847598,77.58905739054826
634,12.976080087914585,77.57043874933386
635,12.971964068427113,77.58038189880864
636,12.970166363433195,77.59131279256863
637,12.968998980879414,77.57140916171085
638,12.970400184744515,77.59533369357473
639,12.967035159438703,77.57800299690976
640,12.975802185747218,77.5772719044715
641,12.973814039432675,77.58244370210194
642,12.968039193231988,77.57376557296818
643,12.970425696458896,77.57426281296274
644,12.96747329076752,77.57783210894404
645,12.98901754876446,77.58581616126015
646,12.999290104176236,77.5900605876139
647,12.962414297215842,77.58341038110628
648,12.949688390741718,77.59035216014003
649,12.970565173322251,77.58869966366603
650,12.978270642895103,77.5946330061674
651,12.971323973052993,77.58038935912514
652,12.970328174232742,77.59420178188034
653,12.977459554327154,77.59690122946152
654,12.96716456797299,77.58844982217907
655,12.977372174223897,77.57458371354394
656,12.9901641312245,77.57569411426455
657,12.986684883354298,77.58391532320431
658,12.97434414834222,77.56662724115479
659,12.971615859004256,77.56457990742811
660,12.964896963324431,77.59863586016888
661,12.982991201925262,77.59600139712374
662,12.976996327682668,77.57631255377808
663,12.952548733004782,77.56815142171287
664,12.955797654615434,77.58266861527801
665,12.96871161511757,77.57475078895257
666,12.991295800001286,77.58023277040778
667,12.979472309803008,77.5986913329301
668,12.98583983366319,77.56391671666321
669,12.958438246942663,77.5925020156207
670,12.971954934153366,77.59043058007605
671,12.968518603824847,77.58897976797263
672,12.967163233125014,77.59913118880169
673,12.989513851746931,77.5817437278571
674,12.970974176370254,77.57726394714349
675,12.965399460023473,77.57175504340442
676,12.976252479250377,77.57823600236402
677,12.966820229293836,77.58500645913199
678,12.983267132756756,77.57849126440223
679,12.991977409465958,77.58256289048157
680,12.954607685034462,77.59739003999968
681,12.97034240172598,77.56657312646568
682,12.966795773381461,77.5695250211506
683,12.974965037900994,77.59704725332107
684,12.97783939399114,77.57511118818307
685,12.982601025920628,77.58315256238811
686,12.977743299598266,77.58803823640673
687,12.977333225551153,77.58695517875623
688,12.972729877891902,77.56715877215197
689,12.99695060100911,77.60063562101797
690,12.988461234162049,77.56462982507676
691,12.969809741434604,77.57430472937509
692,12.964915101455933,77.5919713140527
693,12.98472813038877,77.59140474091065
694,12.979021896970869,77.5757246987151
695,12.987481099012065,77.58383761814125
696,12.977231536006203,77.56784693526289
697,12.97470440531848,77.5768664261102
698,12.962388909676543,77.56482078472816
699,12.976895157505666,77.57346634239437
700,12.956844623461361,77.56218287201474
701,12.965309321520355,77.57776086656217
702,12.985651948478731,77.57703693806107
703,12.96489195296734,77.57871050743458
704,12.972640285364557,77.57139897733437
705,12.973678344614022,77.57545933339067
706,12.979488270978134,77.5735062825243
707,12.982484790585891,77.58615879035537
708,12.967819691667613,77.57844906584532
709,12.975311153216634,77.56572746949432
710,12.975076819983958,77.57844668249972
711,12.966121260422529,77.58490052591921
712,12.95198368634019,77.58486296073936
713,12.977526293225704,77.58770674485532
714,12.951778930060456,77.55638007048961
715,12.981360737653256,77.57497512690901
716,12.991291721367286,77.58270763723588
717,12.981623633544707,77.58524426263368
718,12.955651302880886,77.58136607324444
719,12.973780164641202,77.57327714253296
720,12.969428417719833,77.58462318571557
721,12.964215902846044,77.56379999188671
722,12.976891412950895,77.5765997863206
723,12.971684269949707,77.56266892193264
724,12.980260368791527,77.58599125318766
725,12.972189593341767,77.56549959469788
726,12.969033771454004,77.57406156154694
727,12.986347407383228,77.58108824169484
728,12.975866245611105,77.59252414906607
729,12.970285827429159,77.58063323975509
730,12.976430836619594,77.58427014960412
731,12.968009384258822,77.58566886894958
732,12.977094510733915,77.58403913154719
733,12.972061065523764,77.59301322192071
734,12.981945394535563,77.5778888074659
735,12.969980020701216,77.5836292141804
736,12.978766086900524,77.55771344026427
737,12.962371972647011,77.58033688186272
738,12.981607722830766,77.59645181541926
739,12.971874371119606,77.565282546005
740,12.985058653471311,77.59616332638807
741,12.96328227036062,77.56971891535635
742,12.967062925318732,77.5712226144143
743,12.978790929495567,77.58538992106226
744,12.96966518977823,77.58868240612996
745,12.971341058424926,77.5692907916277
746,12.979428371826474,77.57499255515673
747,12.966491893860029,77.58033828774448
748,12.971483417441114,77.57650726505632
749,12.950866455400734,77.55954509406001
750,12.962868512681293,77.5838459140276
751,12.973335668644877,77.58106863276473
752,12.970169679150963,77.58655623148739
753,12.967880590198032,77.58946593552226
754,12.978729268232081,77.57693145969245
755,12.971843685999907,77.5901700456591
756,12.986743093182309,77.56499202649529
757,12.949377595074214,77.57311958772252
758,12.965001325210615,77.57796246816469
759,12.978038024482695,77.5637582596629
760,12.967006250223621,77.56759113538872
761,12.97304834032384,77.57924999692337
762,12.977337950292869,77.57755510583178
763,12.963372730790297,77.58232883613937
764,12.981495658773913,77.59572029795895
765,12.973167474769438,77.5732354125981
766,12.968163601785568,77.56878537248576
767,12.96882648193023,77.58453533673543
768,12.977007022797219,77.58515078923693
769,12.978428347236056,77.58218164949758
770,12.959768955892686,77.55778535226884
771,12.964475947468515,77.57330039444693
772,12.963412414079377,77.57594650781371
773,12.96957208584095,77.57915946453808
774,12.966401916226419,77.57647094641753
775,12.95697054158954,77.58184080527185
776,12.96199164087761,77.59452840951788
